candidate_id,epoch,mjd,candidate_ra,candidate_dec,sigma_obs_arcsec,catalogue,matched_object,object_type,matched_ra,matched_dec,separation_arcsec,match_status,expected_ra_at_epoch,expected_dec_at_epoch,sigma_cat_arcsec,sigma_total_arcsec,chi2,n_consistent_sources,p_chance,pmra_mas_yr,pmdec_mas_yr,gaia_g_mag,mag_residual,notes
3EPOCH-004,A,60804.58166331,155.87025563989727,-44.22316218656735,0.59,Gaia DR3,Gaia DR3 5415634906185248512,star (Gaia DR3 point source),155.8703744937534,-44.22300513541844,0.6431791443543798,MATCH,155.8703744937534,-44.22300513541844,0.0005999222444873073,0.5900003050055986,1.1883912209780816,1.0,0.004700267860795471,-7.070371604827648,1.63725075079525,15.378063201904297,-0.23331751071853812,Propagated J2016.0 -> J2025.353 (catalogue PM); chi2=1.19 (accept <= 13.816); 1 consistent source(s); local density 13.1/arcmin^2; P_chance=0.0047; flux-vs-G residual -0.23 mag (scatter 0.66)
3EPOCH-004,A,60804.58166331,155.87025563989727,-44.22316218656735,0.59,SIMBAD,,,,,,NO_MATCH,,,,,,,,,,,,"cone 15"""
3EPOCH-004,A,60804.58166331,155.87025563989727,-44.22316218656735,0.59,JPL Small-Body Identification (sb_ident),,,152.76487499999996,-44.15738888888889,8018.950038094499,NO_MATCH,152.76487499999996,-44.15738888888889,,,184727261.45778733,,,,,,,Full-field epoch-aware search of all known asteroids/comets at 2025-05-09_13:57:35 UTC; 6 object(s) in field; nearest (2003 YS1) at 133.6' (geocentric)
3EPOCH-004,A,60804.58166331,155.87025563989727,-44.22316218656735,0.59,JPL Horizons (planets),,,132.23565,19.69771,242925.04482397248,NO_MATCH,,,,,,,,,,,,8 planets + Pluto from SPHEREx; nearest Mars at 67.5 deg
3EPOCH-004,A,60804.58166331,155.87025563989727,-44.22316218656735,0.59,SkyBoT (IMCCE),,,,,,SERVICE_UNAVAILABLE,,,,,,,,,,,,Not required: the equivalent MPC-orbit small-body search was performed with JPL sb_ident. Unreachable this run (ConnectTimeout).
3EPOCH-004,A,60804.58166331,155.87025563989727,-44.22316218656735,0.59,MPC Checker,,,,,,SERVICE_UNAVAILABLE,,,,,,,,,,,,Not required: the equivalent MPC-orbit small-body search was performed with JPL sb_ident. Unreachable this run (ConnectTimeout).
3EPOCH-004,C,60822.30895912,155.87091209247012,-44.23429985352987,0.71,Gaia DR3,Gaia DR3 5415633222559688064,star (Gaia DR3 point source),155.87158307406074,-44.23486137396705,2.661145501301179,MATCH,155.87158307406074,-44.23486137396705,0.18802868393352642,0.7344758579979154,13.127504960786032,1.0,0.07929884980048418,,,17.92959213256836,-2.0969022541199336,Propagated J2016.0 -> J2025.401 (no PM; +/-20 mas/yr allowance); chi2=13.13 (accept <= 13.816); 1 consistent source(s); local density 13.4/arcmin^2; P_chance=0.0793; flux-vs-G residual -2.10 mag (scatter 0.66)
3EPOCH-004,C,60822.30895912,155.87091209247012,-44.23429985352987,0.71,SIMBAD,,,,,,NO_MATCH,,,,,,,,,,,,"cone 15"""
3EPOCH-004,C,60822.30895912,155.87091209247012,-44.23429985352987,0.71,JPL Small-Body Identification (sb_ident),,,152.51583333333332,-42.23405555555556,11368.784788220513,NO_MATCH,152.51583333333332,-42.23405555555556,,,256396087.2066537,,,,,,,Full-field epoch-aware search of all known asteroids/comets at 2025-05-27_07:24:54 UTC; 3 object(s) in field; nearest (2025 EF) at 189.5' (geocentric)
3EPOCH-004,C,60822.30895912,155.87091209247012,-44.23429985352987,0.71,JPL Horizons (planets),,,141.15262,16.81887,225059.44904627846,NO_MATCH,,,,,,,,,,,,8 planets + Pluto from SPHEREx; nearest Mars at 62.5 deg
3EPOCH-004,C,60822.30895912,155.87091209247012,-44.23429985352987,0.71,SkyBoT (IMCCE),,,,,,SERVICE_UNAVAILABLE,,,,,,,,,,,,Not required: the equivalent MPC-orbit small-body search was performed with JPL sb_ident. Unreachable this run (ConnectTimeout).
3EPOCH-004,C,60822.30895912,155.87091209247012,-44.23429985352987,0.71,MPC Checker,,,,,,SERVICE_UNAVAILABLE,,,,,,,,,,,,Not required: the equivalent MPC-orbit small-body search was performed with JPL sb_ident. Unreachable this run (ConnectTimeout).
3EPOCH-004,B,60835.420874722,155.87088997672618,-44.24294988350937,0.59,Gaia DR3,Gaia DR3 5415633188198500992,star (Gaia DR3 point source),155.87083456356186,-44.243178285695976,0.8345746502184511,MATCH,155.87083456356186,-44.243178285695976,0.00021345842406994453,0.5900000386139808,2.0009042103333887,1.0,0.0079011507095752,-3.446208908129926,2.3332256826716185,15.33122444152832,-0.15464842371439103,Propagated J2016.0 -> J2025.437 (catalogue PM); chi2=2.00 (accept <= 13.816); 1 consistent source(s); local density 13.1/arcmin^2; P_chance=0.0079; flux-vs-G residual -0.15 mag (scatter 0.66)
3EPOCH-004,B,60835.420874722,155.87088997672618,-44.24294988350937,0.59,SIMBAD,,,,,,NO_MATCH,,,,,,,,,,,,"cone 15"""
3EPOCH-004,B,60835.420874722,155.87088997672618,-44.24294988350937,0.59,JPL Small-Body Identification (sb_ident),,,155.47962499999997,-42.17225,7524.857486508598,NO_MATCH,155.47962499999997,-42.17225,,,162664407.33198652,,,,,,,Full-field epoch-aware search of all known asteroids/comets at 2025-06-09_10:06:03 UTC; 2 object(s) in field; nearest (2010 HK) at 125.4' (geocentric)
3EPOCH-004,B,60835.420874722,155.87088997672618,-44.24294988350937,0.59,JPL Horizons (planets),,,147.98478,14.34834,212511.25496390247,NO_MATCH,,,,,,,,,,,,8 planets + Pluto from SPHEREx; nearest Mars at 59.0 deg
3EPOCH-004,B,60835.420874722,155.87088997672618,-44.24294988350937,0.59,SkyBoT (IMCCE),,,,,,SERVICE_UNAVAILABLE,,,,,,,,,,,,Not required: the equivalent MPC-orbit small-body search was performed with JPL sb_ident. Unreachable this run (ConnectTimeout).
3EPOCH-004,B,60835.420874722,155.87088997672618,-44.24294988350937,0.59,MPC Checker,,,,,,SERVICE_UNAVAILABLE,,,,,,,,,,,,Not required: the equivalent MPC-orbit small-body search was performed with JPL sb_ident. Unreachable this run (ConnectTimeout).
3EPOCH-003,A,60804.58166331,155.87275501351874,-43.336724313859605,1.08,Gaia DR3,Gaia DR3 5415805674084266752,star (Gaia DR3 point source),155.87216522414832,-43.33673128027045,1.5445073715698157,MATCH,155.87216522414832,-43.33673128027045,0.0004079372560096468,1.0800000770429625,2.0451840539169113,1.0,0.025511878456820902,-3.584804656285539,0.4946362686015779,15.454400062561035,0.8152972950837729,Propagated J2016.0 -> J2025.353 (catalogue PM); chi2=2.05 (accept <= 13.816); 1 consistent source(s); local density 12.4/arcmin^2; P_chance=0.0255; flux-vs-G residual +0.82 mag (scatter 0.66)
3EPOCH-003,A,60804.58166331,155.87275501351874,-43.336724313859605,1.08,SIMBAD,,,,,,NO_MATCH,,,,,,,,,,,,"cone 15"""
