epoch,id,ra,dec,x,y,flux,stationary,blend_fragment
A,22046,155.35632664590048,-43.24030292593443,1181.936557395675,1410.888582372607,1.8948107960850613,True,False
A,22047,155.376118513879,-43.24911211533052,1191.78901862062,1410.9496087252369,0.9662214125127189,True,False
A,22048,155.61412422548796,-43.353967044803355,1309.8491696293315,1411.2698606916751,5.438479848804214,True,False
A,22049,156.02055799630253,-43.530528117857195,1510.256741340989,1411.107452388518,17.63144254541947,True,False
A,22050,156.21343439287986,-43.61319528448626,1604.8289797925102,1410.706830328373,3.8437799999582065,True,False
A,22051,156.47217907889373,-43.72632359740988,1732.0719303656945,1411.5315803711007,12.361923467113563,True,False
A,22052,156.6207943498425,-43.788810248771306,1804.3605272181426,1410.8796265051449,1.6090920754099989,True,False
A,22053,153.048950579618,-42.20847209964712,22.100631844678805,1412.4074569121963,1.5015709938691324,True,False
A,22054,153.24099026428362,-42.295805601495594,119.75818007649184,1412.174747324517,6.422407193990421,True,False
A,22055,153.5471914001983,-42.43482824844673,275.14936924193955,1412.0022194641788,26.630192821151677,True,False
A,22056,153.91714121785,-42.601807555701384,462.1775918756554,1411.8142357779216,58.31631886945172,True,False
A,22057,154.13507135036647,-42.70019260455975,572.1348473885672,1411.9765696788666,10.498358973589637,True,False
A,22058,154.31472160848693,-42.78082071732285,662.5135665626308,1412.0198559189478,2.7389500543270837,True,False
A,22059,154.66082857731897,-42.93626138369827,836.333870419697,1412.5302872339535,3.183835087330022,True,False
A,22060,155.2328302618107,-43.187585951037754,1121.0557506189054,1411.6708351360094,2.3285318244525874,True,False
A,22061,155.33265448241198,-43.232278901100415,1170.8525125011122,1412.075652375493,1.8752043373566758,False,True
A,22062,155.4526814702053,-43.2846631251524,1230.2982933184744,1411.939047710704,5.286837498018848,True,False
A,22063,155.59267325293865,-43.346405758734086,1299.7417896769432,1412.1780051829442,61.649524201341244,True,False
A,22064,155.6362617396764,-43.364881733587175,1321.1409935045094,1411.893860816326,4.430687038513691,True,False
A,22065,155.88708307121436,-43.47432011791728,1445.0013759475519,1411.9759579054985,2.7013409238045143,True,False
A,22066,156.08871170101088,-43.56120897235506,1544.092962002973,1411.686073159085,1.7681278609462445,True,False
A,22067,156.37233006592672,-43.685344440488244,1683.7280588837655,1412.5247182867422,124.31241925868065,True,False
A,22068,156.60895965505892,-43.78642267504125,1799.3046819777624,1412.2292370612274,1.978134936473917,True,False
A,22069,156.74149960535513,-43.8427345397423,1863.861304169866,1412.0126411571553,1.7309363258708688,True,False
A,22070,156.78553811643943,-43.862142949912084,1885.4827476128519,1412.3077938873064,2.636279966051746,True,False
A,22071,156.92489726445373,-43.92068188639131,1953.079928784391,1411.8472651384443,2.839567796967038,True,False
A,22072,153.5964721786272,-42.45877319326479,300.5880969162875,1412.792588115937,3.7589325749639437,False,True
A,22073,153.8690107522921,-42.58390976476378,438.98347557269545,1413.7145772344022,2.196894642192734,True,False
A,22074,153.9389126405302,-42.61485614040382,474.10364128208096,1413.4273084013275,137.94341850803957,True,False
A,22075,153.9632346121678,-42.624294581599685,485.9344468837099,1412.669165109375,4.801176009322517,True,False
A,22076,154.03930348594594,-42.65795851703443,524.1250343201472,1412.3802894921462,3.440005443662599,True,False
A,22077,154.18890349193688,-42.726380864919605,599.8132121350335,1412.9877066897434,1.46155873481173,True,False
A,22078,154.2219977264585,-42.74198314663216,616.6798444758675,1413.3671374453181,19.097048082585896,True,False
A,22079,154.3408685674044,-42.79486350810181,676.3202744657675,1413.18942362709,5.076664831843698,True,False
A,22080,154.52423893770458,-42.875641219819116,767.9957305948409,1412.6314833894103,16.545571545440872,False,True
A,22081,154.6426346957421,-42.92950070921195,827.6091719051152,1413.1959361995323,2.106122843356499,True,False
A,22082,154.96761313222254,-43.0725510987336,989.6120305980489,1412.6501775743072,2.9176108901328126,True,False
A,22083,155.41042673876674,-43.267821394489495,1209.8231024083093,1412.7815928943248,2.568096570028282,False,True
A,22084,156.00586688284935,-43.52827924073349,1504.1574088567022,1413.1751079789358,18.059630888154988,True,False
A,22085,156.11417968153128,-43.57461398408522,1557.262378420018,1412.8809735384164,2.548211422016176,False,False
A,22086,156.29768671314633,-43.65453474602958,1647.5163289030393,1413.2057998711366,28.38140227008423,True,False
A,22087,156.34807568533432,-43.67382386806507,1671.5539391163215,1411.9854672831825,3.066526389509564,False,True
A,22088,156.54911412884283,-43.76162830319948,1770.303175973943,1412.6685356715343,2.427829355068605,True,False
A,22089,157.08029797481544,-43.98921072174987,2029.2304699970318,1413.0654339897312,2.1700727914701017,True,False
A,22090,153.0120532259735,-42.194805292571786,4.247275326804846,1414.0175581636663,7.12374443006515,False,False
A,22091,153.15694274884115,-42.26120954801701,78.10481125438024,1414.0621433845586,4.6309936765351996,True,False
A,22092,153.38884620458538,-42.367764478179446,196.2512836411514,1414.4476159385697,2.6207987321464836,True,False
A,22093,153.43482698529476,-42.388537773455916,219.55107182844924,1414.3740358005557,1.2492252952799718,True,False
A,22094,153.51122675418566,-42.422123851833916,257.9768033192119,1413.8077198189433,1.398439500160576,False,True
A,22095,153.57500154057348,-42.45158260846882,290.45483890290006,1414.0618222893909,1.9311063413462097,True,False
A,22096,153.77799270445635,-42.54299709245544,393.0495969651221,1413.8104757724038,3.08037785409367,True,False
A,22097,153.7976731104167,-42.55156701833989,402.90363550644264,1413.6490784890127,2.655580923558236,True,False
A,22098,153.97975226659864,-42.634576753353585,495.08985503810345,1414.0868159068584,9.461317207637393,True,False
A,22099,154.10790497934224,-42.69289382034993,559.870823187385,1414.423045995806,8.77785561376277,True,False
A,22100,154.29406204873,-42.7757264388455,653.3264189834409,1414.093643025741,14.635355963657187,True,False
A,22101,154.80504744521414,-43.002448843068365,909.0334860331633,1413.597186002117,4.53918274118016,True,False
A,22102,155.02173289265167,-43.09820087667713,1017.0682176391365,1413.5154499312193,12.901827336026528,True,False
A,22103,155.17770686036033,-43.16800724994496,1094.9725616015505,1414.0179409847167,2.20129327842718,True,False
A,22104,155.19322039329896,-43.17505619871518,1102.7456568733153,1414.1264040986575,1.9534968652269031,False,True
A,22105,155.36340632439047,-43.24883464633732,1186.9633420273951,1413.6046209296449,3.725923454988366,True,False
A,22106,155.65989315100379,-43.379690818607635,1334.0667076025795,1414.1449909254138,1.5035810758064034,True,False
A,22107,155.77145523510927,-43.4272553547268,1388.8673249719936,1413.6033811453303,1.2069419399352697,True,False
A,22108,156.0314050920838,-43.541342220499565,1517.2685658436599,1414.174179381601,4.991475993680127,True,False
A,22109,156.172908631715,-43.60276950705826,1586.865251591719,1414.2637410588236,2.70360005843597,True,False
A,22110,156.72585931897115,-43.840631640064025,1857.4668399137809,1414.3182221698353,74.5888520481304,True,False
A,22111,156.99989395346395,-43.957173290180044,1990.7543024237289,1414.1430934954205,1.6586388901412852,True,False
A,22112,153.02459499522902,-42.20250758234177,11.2229435465755,1414.9899550848038,1.4574190641108005,True,False
A,22113,153.14282779360468,-42.25665601797121,71.47937203837526,1415.0069906419485,1.5783885188866564,True,False
A,22114,153.4848229671764,-42.412068519948875,245.15418638887192,1414.7736761461135,54.58379274947405,True,False
A,22115,154.09407252210846,-42.68764580707812,553.1836614744094,1414.9056155458347,4.124033110609901,True,False
A,22116,154.16908764159683,-42.72157553014898,591.0197074043272,1415.0265707741382,19.889630685616517,True,False
A,22117,154.24457444192626,-42.7554035792232,628.9825316313764,1415.0144345589663,3.7679975529123158,True,False
A,22118,154.49609781922882,-42.868344319479554,755.3919073561395,1415.255349950704,46.04280370695386,True,False
A,22119,155.04760678587837,-43.11268312351086,1030.8152986764792,1415.0438323079459,30.38156293251176,True,False
A,22120,155.85035988526067,-43.46568923687903,1428.918183417527,1415.6546863769497,35.32106997816067,True,False
A,22121,156.05161084353438,-43.55055300887352,1527.3316980259453,1414.402359643289,3.8052948482723914,True,False
A,22122,156.6454970634167,-43.80765116026392,1818.6438134350565,1415.0300175994937,3.096185237594136,True,False
A,22123,156.65895140910033,-43.81421240442079,1825.4250494669038,1415.4316072670188,44.73446135846143,True,False
A,22124,156.8096472716666,-43.87723693352104,1898.5131483978248,1414.7202987342466,2.9146034287467724,True,False
A,22125,153.11325774000858,-42.24507550884384,56.994349245655805,1415.9733951569158,118.81017754659509,True,False
A,22126,153.21573511703465,-42.29251917527459,109.34306289687989,1416.276583110583,2.8042041810774543,True,False
A,22127,153.4455907019764,-42.396724421412124,225.98019558077857,1416.0131108483238,0.9855210250494216,True,False
A,22128,153.69372883485616,-42.50900372728053,351.63206238335863,1415.8645282277726,1.471452108459202,True,False
A,22129,153.73585840804856,-42.5281733224222,372.9757086849684,1415.9174191001937,77.61224274749637,True,False
