id,ra,dec,x,y,flux
6473,156.79506728901436,-42.99879370848165,1651.1974177106888,977.3385838457058,2.0523493835941355
6474,157.12145747876855,-43.13865165619,1812.3464785561998,977.3685749356399,8.30348962813443
6475,157.58032081141988,-43.33271185060655,2037.4926314255472,976.8622008190131,2.7067957016902966
6477,155.26212868965627,-42.33224600681007,886.1677847476566,978.2100416989447,8.78214912887283
6480,156.57263707025677,-42.90370642939278,1541.1958262811086,977.6838880779151,2.9391053590825447
6481,156.58853592402122,-42.91045702726645,1549.0523832170752,977.6291871718281,2.845049902476438
6483,154.35410209738808,-41.928851644755554,426.54026274770143,978.9934344067761,206.0631597320109
6484,154.45506884849135,-41.97541791862234,478.28204871530403,979.5964535926514,17.065244642259593
6488,156.49164388761437,-42.871221945090845,1501.6764503529268,978.9397311549192,6.903594894531965
6489,157.32344360163358,-43.22721554440501,1912.3932215621012,978.6266473367274,432.94690927480025
6492,154.17269889748562,-41.84982614771065,334.83035805688337,980.340869517384,2.2979159217180922
6494,155.27236882687828,-42.34115815592291,892.563716965548,980.4137786930341,137.45565369910673
6496,155.9578729325697,-42.642016049656846,1236.4938955607442,980.2621327495754,1.6950989105787067
6498,156.62770450833017,-42.932844657162185,1569.9662857158853,980.4042508673185,10.208238000368324
6499,156.88909472187433,-43.0448530082735,1699.2193480884343,980.2155522988188,0.817411889628156
6501,153.83631805413782,-41.699469321747046,163.38021553008267,981.284591493058,15.70415090650253
6503,154.61633016297472,-42.051045603106395,561.2047416936439,981.2765566175516,2.635773797330566
6504,155.06160091718382,-42.24877582216953,786.5065808671245,980.9108818260028,167.09839383136682
6505,155.13288575224044,-42.280629360531954,822.5664082570305,981.0280091972536,1.338691800731724
6506,155.35487036858498,-42.37884027693738,934.4622392278812,981.0335989074988,8.12469805100633
6507,155.76818412931007,-42.56172135833754,1142.3212225471282,981.5982534719996,1.482578324892365
6508,157.38016015819073,-43.256534060373525,1941.636228945699,981.2616239797127,5.753386569830302
6511,154.47840977424735,-41.99060885409127,491.5113208545542,981.9615518500316,87.33313834227863
6512,155.2367294996937,-42.32920989801857,875.6772077992044,982.3310488399567,9.502767845921499
6514,157.22249291377855,-43.19191122320473,1864.8025045988172,982.5059753963868,74.1401052973415
6515,153.9643378204643,-41.76100643851538,229.9313844072146,983.0308308301445,0.8255416377832145
6516,154.14361692421127,-41.84222117161138,321.58706705125263,983.1065577219173,7.485809214294425
6517,155.54067455618363,-42.46540720253401,1029.2017712465936,983.3898186024691,1.2732429460236752
6520,156.6452489431818,-42.945284711266765,1579.9853531154615,982.8669241854984,0.9842616693172935
6521,156.93874263018358,-43.0716451505418,1725.2230024068779,982.9988030112187,1.782722435478471
6522,157.0895399074875,-43.13657611069564,1799.713609500096,983.2090360835136,13.242825773512108
6523,157.4350445073793,-43.28335999403846,1969.507876253466,983.0431690837023,0.8684885978827679
6524,153.64760018560267,-41.6185226590878,68.03327353403375,983.7226518160621,1.9000543616071965
6525,154.9162373830132,-42.19033471725684,714.7691703040632,984.0083769958247,0.5087155503983409
