date_obs,mjd_obs,delta_from_exact_6m_days,x,y,crval1,crval2,key
2025-11-08T18:54:44.358,60987.788013403,0.7936499069983256,346.0762629508572,991.940715424018,72.9638822551,-60.7870377692,qr2/level2/2025W45_2A/l2b-v20-2025-314/3/level2_2025W45_2A_0494_3D3_spx_l2b-v20-2025-314.fits
2025-11-08T17:19:08.470,60987.72162581,0.8600374999950873,1522.4544470071505,1005.1686718198252,72.9164758852,-56.7131098576,qr2/level2/2025W45_2A/l2b-v20-2025-314/3/level2_2025W45_2A_0481_3D3_spx_l2b-v20-2025-314.fits
2025-11-07T23:16:45.705,60986.969973438,1.6116898719992605,1344.1744047087632,1083.0416542667954,72.2413669932,-61.0947812771,qr2/level2/2025W45_2A/l2b-v20-2025-314/3/level2_2025W45_2A_0317_1D3_spx_l2b-v20-2025-314.fits
2025-11-06T01:47:48.153,60985.074862882,3.5068004279964953,2031.6297047818662,1250.2539558143762,72.7579668957,-56.900503562,qr2/level2/2025W45_1A/l2b-v20-2025-311/3/level2_2025W45_1A_0696_4D3_spx_l2b-v20-2025-311.fits
2025-11-04T04:05:15.571,60983.170319109,5.411344200998428,2027.5057268905039,732.782905120941,72.046129687,-56.9333912057,qr2/level2/2025W45_1A/l2b-v20-2025-311/3/level2_2025W45_1A_0253_2D3_spx_l2b-v20-2025-311.fits
2025-11-03T05:22:01.242,60982.223625486,6.358037823993072,292.07068499465095,1976.076401329432,77.4974713744,-52.9653080464,qr2/level2/2025W45_1A/l2b-v20-2025-311/3/level2_2025W45_1A_0047_4D3_spx_l2b-v20-2025-311.fits
